,article_name,country,revision_id,article_quality_est.,population
18220,Luis Claro Solar,Chile,743029369.0,Start,19470000.0
18221,Juan Pablo Orrego,Chile,743856703.0,Stub,19470000.0
18222,Alicia Cañas Zañartu,Chile,744263464.0,Stub,19470000.0
18223,Francisco Ibáñez de Peralta,Chile,744418509.0,Stub,19470000.0
18224,Juan Andrés de Ustariz,Chile,744454257.0,Stub,19470000.0
18225,Arnoldo Camu,Chile,744741929.0,Stub,19470000.0
18226,Aucán Huilcamán,Chile,744743598.0,Stub,19470000.0
18227,Jorge Bunster,Chile,745277910.0,Stub,19470000.0
18228,Hermógenes Irisarri,Chile,746397594.0,Start,19470000.0
18229,Salvador Sanfuentes,Chile,746400267.0,Stub,19470000.0
18230,Aurora Argomedo,Chile,746412073.0,Stub,19470000.0
18231,Roxana Miranda,Chile,746535707.0,C,19470000.0
18232,Francisco Vidal Salinas,Chile,746566453.0,Stub,19470000.0
18233,Julio Durán,Chile,746585178.0,Stub,19470000.0
18234,Eduardo Cruz-Coke,Chile,749165941.0,Start,19470000.0
18235,Bernardo Ibáñez,Chile,749183059.0,C,19470000.0
18236,Carlos Lorca,Chile,749665954.0,Start,19470000.0
18237,Vicente Merino,Chile,749957308.0,Stub,19470000.0
18238,Alfredo Duhalde,Chile,750283545.0,Start,19470000.0
18239,Rodrigo Hinzpeter,Chile,751055176.0,Start,19470000.0
18240,Joaquín Lavín,Chile,751803508.0,Start,19470000.0
18241,Ismael Tocornal,Chile,752147665.0,Start,19470000.0
18242,Ángel de Peredo,Chile,752914902.0,Start,19470000.0
18243,Benjamín Vicuña Mackenna,Chile,755711515.0,C,19470000.0
18244,Laura Rodríguez,Chile,757341466.0,Stub,19470000.0
18245,Fernando Matthei,Chile,757504872.0,C,19470000.0
18246,Cecilia Pérez,Chile,757540425.0,Stub,19470000.0
18247,María Ignacia Benítez,Chile,757615567.0,Stub,19470000.0
18248,Patricia Pérez Goldberg,Chile,757616369.0,Stub,19470000.0
18249,Paulina Veloso,Chile,757616415.0,Start,19470000.0
18250,Romy Schmidt,Chile,757616834.0,Start,19470000.0
18251,Ximena Rincón,Chile,757618864.0,Stub,19470000.0
18252,Sonia Tschorne,Chile,757794121.0,Stub,19470000.0
18253,Marcial Mora,Chile,758478925.0,Stub,19470000.0
18254,Sara Larraín,Chile,759925176.0,Start,19470000.0
18255,Mónica Jiménez,Chile,760422907.0,Start,19470000.0
18256,Magdalena Matte,Chile,760741230.0,Start,19470000.0
18257,Juan Castellón Larenas,Chile,762047986.0,Stub,19470000.0
18258,José Joaquín Aguirre,Chile,763070882.0,Stub,19470000.0
18259,José Santos Salas,Chile,763631798.0,Start,19470000.0
18260,Juan Antonio Ríos,Chile,764084290.0,C,19470000.0
18261,Pedro Nolasco Cruz Vergara,Chile,767056934.0,C,19470000.0
18262,Rodrigo Peñailillo,Chile,767833307.0,Stub,19470000.0
18263,Teodoro Ribera,Chile,767850129.0,Stub,19470000.0
18264,Jorge Arrate,Chile,767891196.0,GA,19470000.0
18265,Edmundo Pérez Zujovic,Chile,768490556.0,C,19470000.0
18266,Rod Loyola,Chile,768782302.0,Stub,19470000.0
18267,Manuel Jacques,Chile,769044847.0,Stub,19470000.0
18268,Vivianne Blanlot,Chile,769893454.0,Stub,19470000.0
18269,José Joaquín Pérez,Chile,769918607.0,Stub,19470000.0
18270,Luis Muñoz de Guzmán,Chile,770854113.0,Stub,19470000.0
18271,Pedro Montt,Chile,770977796.0,Start,19470000.0
18272,Augusto Matte Pérez,Chile,771031464.0,Stub,19470000.0
18273,Pedro Edmunds Paoa,Chile,772039460.0,Start,19470000.0
18274,Jorge Montt,Chile,773374477.0,Start,19470000.0
18275,Melania Hotu,Chile,773434243.0,Start,19470000.0
18276,Gustavo Leigh,Chile,773972839.0,Start,19470000.0
18277,Osvaldo Andrade,Chile,774624585.0,Stub,19470000.0
18278,Hernán Larraín,Chile,775116928.0,Start,19470000.0
18279,Julieta Campusano,Chile,775200420.0,Stub,19470000.0
18280,Pedro Aguirre Cerda,Chile,776117351.0,C,19470000.0
18281,Mireya Baltra,Chile,776704175.0,C,19470000.0
18282,Jacinto Chacón,Chile,777048495.0,Stub,19470000.0
18283,Agustín Edwards Mac-Clure,Chile,777114089.0,Start,19470000.0
18284,Sergio Vuskovic,Chile,777227568.0,Stub,19470000.0
18285,Jorge Jiménez (Chilean politician),Chile,777481425.0,Start,19470000.0
18286,José Joaquín Prieto,Chile,777607085.0,C,19470000.0
18287,José Tomás Errázuriz,Chile,777621355.0,Start,19470000.0
18288,Juan Andrés Fontaine Talavera,Chile,777662083.0,Start,19470000.0
18289,Domingo Santa María,Chile,778152295.0,Start,19470000.0
18290,Radomiro Tomic,Chile,778398225.0,Start,19470000.0
18291,Elena Caffarena,Chile,778410552.0,Start,19470000.0
18292,Olga Poblete,Chile,778410623.0,Stub,19470000.0
18293,Pedro Nolasco Gandarillas,Chile,778665586.0,Stub,19470000.0
18294,Hermógenes Pérez de Arce Lopetegui,Chile,778785999.0,Stub,19470000.0
18295,José Matías Grez,Chile,779092431.0,Stub,19470000.0
18296,Pablo Longueira,Chile,779209977.0,Start,19470000.0
18297,Isabel Allende (politician),Chile,779377537.0,Start,19470000.0
18298,Ingrid Antonijevic,Chile,779377658.0,Start,19470000.0
18299,Laura Allende,Chile,779980672.0,Start,19470000.0
18300,Pedro Osores de Ulloa,Chile,780482249.0,Stub,19470000.0
18301,Francisco de Álava y Nureña,Chile,780482340.0,Stub,19470000.0
18302,Manuel Silvestre de Salamanca Cano,Chile,780482891.0,Stub,19470000.0
18303,Alejandra Krauss,Chile,781079977.0,Stub,19470000.0
18304,Fernando Errázuriz Aldunate,Chile,781364140.0,C,19470000.0
18305,Jorge Alessandri,Chile,781401688.0,C,19470000.0
18306,Patricio Carvajal,Chile,782141662.0,Start,19470000.0
18307,Ena von Baer,Chile,782616077.0,Start,19470000.0
18308,Manfred Max Neef,Chile,783209022.0,Start,19470000.0
18309,Manuel Baquedano,Chile,783277165.0,GA,19470000.0
18310,Manuel Blanco Encalada,Chile,783277476.0,Start,19470000.0
18311,Marmaduke Grove,Chile,783665542.0,Start,19470000.0
18312,Alfredo Moreno Charme,Chile,784320685.0,Stub,19470000.0
18313,Juan Esteban Montero,Chile,784625711.0,Start,19470000.0
18314,Graciela Mandujano,Chile,785367813.0,Start,19470000.0
18315,Camilo Escalona,Chile,786390585.0,Stub,19470000.0
18316,Federico Errázuriz Zañartu,Chile,786401657.0,Start,19470000.0
18317,Claudio Orrego,Chile,786506425.0,Stub,19470000.0
18318,Soledad Alvear,Chile,786799210.0,Start,19470000.0
18319,Gabriel González Videla,Chile,787725622.0,C,19470000.0
18320,Laura Albornoz,Chile,788009726.0,Stub,19470000.0
18321,Bautista van Schouwen,Chile,788115983.0,B,19470000.0
18322,Alberto Cabero,Chile,788212410.0,Start,19470000.0
18323,Juan Bustos,Chile,788432921.0,Start,19470000.0
18324,Ramón Subercaseaux Vicuña,Chile,788513350.0,C,19470000.0
18325,Olga Feliú,Chile,788559392.0,Stub,19470000.0
18326,Elías Fernández Albano,Chile,789024934.0,Start,19470000.0
18327,Andrés Allamand,Chile,789145783.0,Stub,19470000.0
18328,Andrés Chadwick,Chile,789146486.0,Start,19470000.0
18329,Andrés Pascal Allende,Chile,789149335.0,Stub,19470000.0
18330,Andrés Zaldívar,Chile,789150177.0,C,19470000.0
18331,Julio Canessa,Chile,789343679.0,Stub,19470000.0
18332,Francisco Antonio Pinto,Chile,789424497.0,C,19470000.0
18333,Antonio José de Irisarri,Chile,789472819.0,Start,19470000.0
18334,Aníbal Pinto,Chile,789810720.0,Start,19470000.0
18335,Arturo Frei Bolívar,Chile,789860515.0,Start,19470000.0
18336,Carmen Frei,Chile,789991975.0,Stub,19470000.0
18337,Patricio Walker,Chile,790164740.0,Start,19470000.0
18338,Yasna Provoste,Chile,790609344.0,C,19470000.0
18339,Bartolomé Blanche,Chile,790678773.0,Stub,19470000.0
18340,José Tohá,Chile,791026392.0,Start,19470000.0
18341,Jorge Prat,Chile,791041915.0,C,19470000.0
18342,Manuel Rodríguez Erdoíza,Chile,791283908.0,C,19470000.0
18343,Fernando Márquez de la Plata,Chile,791463616.0,Start,19470000.0
18344,Gustavo Alessandri Valdés,Chile,791566721.0,Stub,19470000.0
18345,Francisco Bilbao,Chile,791981999.0,C,19470000.0
18346,Camila Vallejo,Chile,792936867.0,C,19470000.0
18347,Carlos Dávila,Chile,793177854.0,Start,19470000.0
18348,Carlos Larraín,Chile,793180413.0,Start,19470000.0
18349,Carlos Ominami,Chile,793182778.0,C,19470000.0
18350,Carmen Romo Sepúlveda,Chile,793195835.0,Stub,19470000.0
18351,Catalina Parot,Chile,793332386.0,Stub,19470000.0
18352,Jorge Burgos,Chile,793379641.0,Stub,19470000.0
18353,Rodrigo Valdés,Chile,793379788.0,Stub,19470000.0
18354,Adriana Olguín,Chile,793392231.0,Start,19470000.0
18355,María Larraín de Vicuña,Chile,793563392.0,Stub,19470000.0
18356,Bernhard Eunom Philippi,Chile,793877282.0,Start,19470000.0
18357,Vicente Pérez Rosales,Chile,793877403.0,Stub,19470000.0
18358,José Manuel Balmaceda,Chile,794954548.0,C,19470000.0
18359,Enrique Balmaceda,Chile,794954640.0,Start,19470000.0
18360,Diego Portales,Chile,795078114.0,C,19470000.0
18361,Jaime Parada,Chile,795478497.0,Start,19470000.0
18362,Cristián Reitze,Chile,795492132.0,Start,19470000.0
18363,José Miguel Carrera,Chile,795611061.0,C,19470000.0
18364,Raúl Pellegrin,Chile,795818180.0,Stub,19470000.0
18365,Augusto Parra Muñoz,Chile,796397565.0,Stub,19470000.0
18366,José Serafín López,Chile,796414426.0,Stub,19470000.0
18367,Carlos Echazarreta Larraín,Chile,796414440.0,Start,19470000.0
18368,Felipe Iturriaga,Chile,796414490.0,Stub,19470000.0
18369,Ramón Barros Luco,Chile,796583662.0,C,19470000.0
18370,Ramón Freire,Chile,796588111.0,C,19470000.0
18371,Emiliano Figueroa,Chile,796695829.0,Start,19470000.0
18372,Alejandro Foxley,Chile,796938948.0,Start,19470000.0
18373,Alfredo Sfeir,Chile,796974461.0,Start,19470000.0
18374,Marta Larraechea,Chile,797131546.0,Start,19470000.0
18375,Carlos Ibáñez del Campo,Chile,797131867.0,C,19470000.0
18376,Pedro Opaso,Chile,797132058.0,Start,19470000.0
18377,Jaime Guzmán,Chile,797500191.0,C,19470000.0
18378,Ignacio Walker,Chile,797545522.0,Stub,19470000.0
18379,Jacqueline van Rysselberghe,Chile,797560309.0,Start,19470000.0
18380,José Antonio Kast,Chile,797567021.0,Start,19470000.0
18381,Miguel Enríquez (politician),Chile,797830298.0,C,19470000.0
18382,Luis Emilio Recabarren,Chile,797992965.0,C,19470000.0
18383,Nicolás Eyzaguirre,Chile,798248989.0,Start,19470000.0
18384,Juan Antonio Iribarren,Chile,798464124.0,Stub,19470000.0
18385,Raquel Argandoña,Chile,798597984.0,Start,19470000.0
18386,Leonardo Farkas,Chile,798621728.0,Start,19470000.0
18387,Loreto Silva,Chile,799132906.0,Stub,19470000.0
18388,Arturo Alessandri,Chile,799316486.0,C,19470000.0
18389,Ricardo Lagos Weber,Chile,799932471.0,GA,19470000.0
18390,Viviana Díaz,Chile,801131865.0,Start,19470000.0
18391,Vlado Mirosevic,Chile,801133594.0,C,19470000.0
18392,José Piñera,Chile,801733801.0,C,19470000.0
18393,Adriana Delpiano,Chile,801771978.0,Start,19470000.0
18394,Eugenio Pizarro,Chile,802179871.0,Stub,19470000.0
18395,Evelyn Matthei,Chile,802343340.0,C,19470000.0
18396,Orlando Letelier,Chile,802452455.0,C,19470000.0
18397,María de la Cruz,Chile,802517795.0,Start,19470000.0
18398,Inés Enríquez Frödden,Chile,802581204.0,Stub,19470000.0
18399,Arturo Longton,Chile,802590708.0,Stub,19470000.0
18400,Amelia Herrera,Chile,802626515.0,Start,19470000.0
18401,Vicente Huidobro,Chile,802830023.0,B,19470000.0
18402,Manuel Bulnes,Chile,802909384.0,Start,19470000.0
18403,Federico Errázuriz Echaurren,Chile,802916159.0,C,19470000.0
18404,Felipe Bulnes,Chile,802940377.0,Stub,19470000.0
18405,Fernando Flores,Chile,803033753.0,C,19470000.0
18406,Bernardo O'Higgins,Chile,803736821.0,C,19470000.0
18407,Max Marambio,Chile,803876308.0,Stub,19470000.0
18408,Eduardo Frei Montalva,Chile,803917695.0,C,19470000.0
18409,Beatriz Allende,Chile,803930855.0,Start,19470000.0
18410,Francisco Javier Errázuriz Talavera,Chile,803955392.0,Start,19470000.0
18411,Francisco Nef,Chile,803962675.0,Start,19470000.0
18412,Franco Parisi,Chile,803987067.0,C,19470000.0
18413,Hernán Büchi,Chile,804288493.0,C,19470000.0
18414,José Florencio Guzmán,Chile,804456318.0,Stub,19470000.0
18415,Gabriel Valdés,Chile,804584478.0,Stub,19470000.0
18416,Emil Körner,Chile,804862378.0,Start,19470000.0
18417,Laurence Golborne,Chile,805396842.0,C,19470000.0
18418,José de Santiago Concha Jiménez Lobatón,Chile,805797980.0,Stub,19470000.0
18419,Tomás Álvarez de Acevedo,Chile,805801662.0,Stub,19470000.0
18420,José de Santiago Concha,Chile,805803239.0,Stub,19470000.0
18421,Gladys Marín,Chile,805879807.0,Start,19470000.0
18422,Salvador Allende,Chile,806030067.0,B,19470000.0
18423,Rodolfo Stange,Chile,806298408.0,Start,19470000.0
18424,José Toribio Merino,Chile,806300287.0,C,19470000.0
18425,Patricio Aylwin,Chile,806356151.0,C,19470000.0
18426,Eduardo Frei Ruiz-Tagle,Chile,806356738.0,C,19470000.0
18427,César Mendoza,Chile,806372092.0,Start,19470000.0
18428,José Miguel Insulza,Chile,806481036.0,C,19470000.0
18429,Jaime Mañalich,Chile,806535268.0,Stub,19470000.0
18430,Alejandro Guillier,Chile,806729203.0,Stub,19470000.0
18431,Sebastián Piñera,Chile,806729289.0,C,19470000.0
18432,Carolina Goic,Chile,806747227.0,Start,19470000.0
18433,Camila Merino,Chile,806879402.0,Start,19470000.0
18434,Guido Girardi,Chile,806962327.0,Start,19470000.0
18435,Giorgio Jackson,Chile,807077359.0,C,19470000.0
18436,Silvia Pinto,Chile,807101975.0,Start,19470000.0
18437,Michelle Bachelet,Chile,807114574.0,B,19470000.0
18438,Enrique Campino,Chile,807222131.0,Stub,19470000.0
18439,Augusto Pinochet,Chile,807366922.0,B,19470000.0
18440,Marco Enríquez-Ominami,Chile,807403096.0,C,19470000.0
18441,Eduardo Artés,Chile,807403506.0,Start,19470000.0
18442,Beatriz Sánchez (journalist),Chile,807403570.0,Stub,19470000.0
18443,Marcel Claude,Chile,807404035.0,Start,19470000.0
18444,Tomás Hirsch,Chile,807404200.0,Start,19470000.0
18445,Manuel José Ossandón,Chile,807404681.0,Start,19470000.0
18446,Ricardo Lagos,Chile,807404761.0,C,19470000.0
18447,Andrés Velasco,Chile,807462137.0,C,19470000.0
18448,"List of Captains Regent of San Marino, 1500–1700",San Marino,643410335.0,Start,34000.0
18449,Giovanni Lonfernini,San Marino,702969677.0,Stub,34000.0
18450,Giuseppe Arzilli,San Marino,703726449.0,Stub,34000.0
18451,Roberto Raschi,San Marino,703726461.0,Stub,34000.0
18452,Claudio Muccioli,San Marino,705929702.0,Stub,34000.0
18453,Alessandro Mancini,San Marino,706657889.0,Stub,34000.0
18454,Camillo Bonelli,San Marino,706828028.0,Stub,34000.0
18455,Loris Francini,San Marino,707282362.0,Stub,34000.0
18456,Gian Marco Marcucci,San Marino,710679320.0,Stub,34000.0
18457,Alberto Selva,San Marino,712567775.0,Stub,34000.0
18458,Giuseppe Amici,San Marino,712811502.0,Stub,34000.0
18459,Luigi Lonfernini,San Marino,713123762.0,Stub,34000.0
18460,Federico Pedini Amati,San Marino,713312779.0,Stub,34000.0
18461,Domenico Maria Belzoppi,San Marino,715717659.0,Stub,34000.0
18462,Oscar Mina,San Marino,716204263.0,Stub,34000.0
18463,Massimo Cenci,San Marino,716204285.0,Stub,34000.0
18464,Stefano Palmieri,San Marino,717232804.0,Stub,34000.0
18465,Paolo Rondelli,San Marino,717380242.0,Stub,34000.0
18466,Giovanni Francesco Ugolini,San Marino,718891352.0,Stub,34000.0
18467,Maurizio Rattini,San Marino,721478416.0,Stub,34000.0
18468,Teodoro Lonfernini,San Marino,722487816.0,Stub,34000.0
18469,Luca Beccari,San Marino,724282724.0,Stub,34000.0
18470,Andrea Belluzzi,San Marino,725652026.0,Stub,34000.0
18471,Roberto Venturini,San Marino,725652053.0,Stub,34000.0
18472,Gian Luigi Berti,San Marino,725894519.0,Stub,34000.0
18473,Umberto Barulli,San Marino,743299582.0,Start,34000.0
18474,Innocenzo Bonelli,San Marino,743495424.0,Stub,34000.0
18475,Gianfranco Terenzi,San Marino,744903308.0,Stub,34000.0
18476,Giorgio Crescentini,San Marino,744903698.0,Stub,34000.0
18477,Paolo Bollini,San Marino,745104563.0,Stub,34000.0
18478,Domenico Fattori,San Marino,746868134.0,Stub,34000.0
18479,Andrea Zafferani,San Marino,747192455.0,Stub,34000.0
18480,Antonio Carattoni,San Marino,749552800.0,Stub,34000.0
18481,Ernesto Benedettini,San Marino,756660027.0,Stub,34000.0
18482,Gian Carlo Capicchioni,San Marino,757363580.0,Stub,34000.0
18483,Francesco Mussoni,San Marino,758183748.0,Stub,34000.0
18484,Denis Amici,San Marino,759275786.0,Stub,34000.0
18485,Federica Bigi,San Marino,759327447.0,Stub,34000.0
18486,Giuseppe Maiani,San Marino,762498904.0,Stub,34000.0
18487,Renzo Renzi,San Marino,765018386.0,Stub,34000.0
18488,Antonello Bacciocchi,San Marino,772327098.0,Stub,34000.0
18489,Guerrino Zanotti,San Marino,773046968.0,Stub,34000.0
18490,Ermenegildo Gasperoni,San Marino,773289063.0,Start,34000.0
18491,Alessandro Rossi (Captains Regent),San Marino,776804828.0,Stub,34000.0
18492,Roberto Giorgetti,San Marino,779825840.0,Stub,34000.0
18493,Pio Chiaruzzi,San Marino,782417376.0,Stub,34000.0
18494,Women in San Marino,San Marino,787389706.0,Start,34000.0
18495,Edda Ceccoli,San Marino,787393623.0,Stub,34000.0
18496,Gloriana Ranocchini,San Marino,787393632.0,Stub,34000.0
18497,Maria Lea Pedini-Angelini,San Marino,787393639.0,Stub,34000.0
18498,Fausta Morganti,San Marino,787401248.0,Stub,34000.0
18499,Assunta Meloni,San Marino,787814669.0,Stub,34000.0
18500,Maria Luisa Berti,San Marino,787814695.0,Stub,34000.0
18501,Denise Bronzetti,San Marino,787814733.0,Stub,34000.0
18502,Antonella Mularoni,San Marino,787814752.0,Stub,34000.0
18503,Cesare Gasperoni,San Marino,787977856.0,Stub,34000.0
18504,Valeria Ciavatta,San Marino,790422649.0,Stub,34000.0
18505,Marco Conti,San Marino,790508249.0,Stub,34000.0
18506,Glauco Sansovini,San Marino,790508422.0,Stub,34000.0
18507,Mirko Tomassoni,San Marino,795511363.0,Stub,34000.0
18508,Captains Regent,San Marino,796767748.0,C,34000.0
18509,"List of Captains Regent of San Marino, 1700–1900",San Marino,797704517.0,Start,34000.0
18510,"List of Captains Regent of San Marino, 1243–1500",San Marino,799821936.0,Start,34000.0
18511,Lodovico Belluzzi,San Marino,799822193.0,Stub,34000.0
18512,Giuliano Gozi,San Marino,799822432.0,Stub,34000.0
18513,Federico Gozi,San Marino,799822612.0,Stub,34000.0
18514,Lorella Stefanelli,San Marino,799926300.0,Stub,34000.0
18515,Nicola Renzi,San Marino,799926456.0,Stub,34000.0
18516,Massimo Andrea Ugolini,San Marino,799926523.0,Stub,34000.0
18517,Marino Riccardi,San Marino,799926624.0,Stub,34000.0
18518,Fabio Berardi,San Marino,799926688.0,Start,34000.0
18519,Rosa Zafferani,San Marino,801444456.0,Stub,34000.0
18520,Filippo Tamagnini,San Marino,803142696.0,Stub,34000.0
18521,Fiorenzo Stolfi,San Marino,803215769.0,Start,34000.0
18522,List of Captains Regent of San Marino,San Marino,803242408.0,Start,34000.0
18523,Vanessa D'Ambrosio,San Marino,803612978.0,Start,34000.0
18524,Enrico Carattoni,San Marino,803613319.0,Stub,34000.0
18525,Gabriele Gatti,San Marino,804589294.0,Stub,34000.0
18526,Matteo Fiorini,San Marino,804920856.0,Stub,34000.0
18527,Gian Nicola Berti,San Marino,805485940.0,Stub,34000.0
18528,Antonio Onofri,San Marino,805905157.0,Start,34000.0
18529,Eiler Grubbe,Denmark,643746000.0,Stub,5829000.0
18530,Torsten Nielsen,Denmark,663166199.0,Stub,5829000.0
18531,Carl Edvard Rotwitt,Denmark,704906631.0,Stub,5829000.0
18532,Christian Emil Krag-Juel-Vind-Frijs,Denmark,704909164.0,Stub,5829000.0
18533,Ludvig Holstein-Holsteinborg,Denmark,704909244.0,Stub,5829000.0
18534,Christen Andreas Fonnesbech,Denmark,704909670.0,Stub,5829000.0
18535,Tage Reedtz-Thott,Denmark,704916318.0,Stub,5829000.0
18536,Hugo Egmont Hørring,Denmark,704916375.0,Stub,5829000.0
18537,Johan Henrik Deuntzer,Denmark,704917703.0,Stub,5829000.0
18538,Frode Sørensen (politician),Denmark,704929287.0,Stub,5829000.0
18539,Christian Ulrik Gyldenløve,Denmark,704936337.0,Stub,5829000.0
18540,Tom Høyem,Denmark,705431624.0,Stub,5829000.0
18541,Klaus Bondam,Denmark,706067548.0,Stub,5829000.0
18542,Inge Genefke,Denmark,706119974.0,Stub,5829000.0
18543,Eberhard Isbrand Ides,Denmark,707013721.0,Stub,5829000.0
18544,Marie-Sophie Nielsen,Denmark,707089137.0,Start,5829000.0
18545,Charles Brun (Denmark),Denmark,707143937.0,Stub,5829000.0
18546,Bjarne Møgelhøj,Denmark,707350275.0,Stub,5829000.0
18547,Harald Scavenius,Denmark,707597496.0,Stub,5829000.0
18548,Kjeld Olesen,Denmark,707598252.0,Stub,5829000.0
18549,Karl Kristian Steincke,Denmark,707659333.0,Stub,5829000.0
18550,Hans Tabor,Denmark,708979003.0,Stub,5829000.0
18551,Laust Jevsen Moltesen,Denmark,709346986.0,Start,5829000.0
18552,Poul Weber,Denmark,710058284.0,Stub,5829000.0
18553,Urban Hansen,Denmark,711281453.0,Stub,5829000.0
18554,Egon Weidekamp,Denmark,711281790.0,Stub,5829000.0
18555,Hans Peter Sørensen,Denmark,711282856.0,Stub,5829000.0
18556,Mikkel Warming,Denmark,711285107.0,Stub,5829000.0
18557,Herluf Zahle,Denmark,711298381.0,Stub,5829000.0
18558,Edvard Sørensen,Denmark,711874950.0,Stub,5829000.0
18559,Christian Christophersen Sehested,Denmark,712989735.0,Stub,5829000.0
18560,Otto Joachim Moltke,Denmark,713019122.0,Stub,5829000.0
18561,Bertel Dahlgaard,Denmark,713509441.0,Stub,5829000.0
18562,Carl Christian Vilhelm Liebe,Denmark,714507412.0,Stub,5829000.0
18563,Hans Nicolai Hansen,Denmark,714525339.0,Stub,5829000.0
18564,Per Carlsen (diplomat),Denmark,714648680.0,Stub,5829000.0
18565,Carsten Staur,Denmark,715273155.0,Start,5829000.0
18566,Balzer Jacobsen,Denmark,715490796.0,Stub,5829000.0
18567,Otto Scavenius,Denmark,715946020.0,Stub,5829000.0
18568,Sigurd Ømann,Denmark,715955205.0,Start,5829000.0
18569,Ivar Hansen,Denmark,716568314.0,Stub,5829000.0
18570,Per Federspiel,Denmark,717399728.0,Start,5829000.0
18571,Arne Rolighed,Denmark,717545898.0,Stub,5829000.0
18572,Kurt Hockerup,Denmark,718126121.0,Stub,5829000.0
18573,Adolph Sigfried von der Osten,Denmark,719006459.0,Stub,5829000.0
18574,Frederik Carl Gram Schrøder,Denmark,719160470.0,Stub,5829000.0
18575,Enevold Sørensen,Denmark,719253459.0,Stub,5829000.0
18576,Ole Espersen,Denmark,720887583.0,Stub,5829000.0
18577,Ingeborg Hansen,Denmark,721303811.0,Stub,5829000.0
18578,Ole Stavad,Denmark,722095518.0,Stub,5829000.0
18579,Óli Niklái Skaalum,Denmark,722784593.0,Stub,5829000.0
18580,Christian Ludvig Johannesen,Denmark,722785100.0,Stub,5829000.0
18581,H.C. Østerby,Denmark,723970510.0,Stub,5829000.0
18582,Símun Petur Zachariasen,Denmark,724259954.0,Start,5829000.0
18583,Svend Aage Jensby,Denmark,724263248.0,Stub,5829000.0
18584,Álvur Zachariasen,Denmark,724620220.0,Stub,5829000.0
18585,Finn Olav Gundelach,Denmark,724630451.0,Stub,5829000.0
18586,Ludvig Holstein-Ledreborg,Denmark,725125295.0,Start,5829000.0
18587,Egon Jakobsen,Denmark,725675868.0,Stub,5829000.0
18588,Svend Haugaard,Denmark,729568223.0,Stub,5829000.0
18589,Johan Gunder Adler,Denmark,729729123.0,Stub,5829000.0
18590,Wolfgang von Haffner,Denmark,730034768.0,Start,5829000.0
18591,Hannibal Sehested (council president),Denmark,732615415.0,Stub,5829000.0
18592,Christian Rantzau,Denmark,735281835.0,Stub,5829000.0
18593,Conrad von Reventlow,Denmark,735541155.0,Start,5829000.0
18594,Kenneth Kristensen Berth,Denmark,736986163.0,Stub,5829000.0
18595,Poul Christian Stemann,Denmark,737045867.0,Start,5829000.0
18596,Viggo Christensen,Denmark,738598153.0,Stub,5829000.0
18597,Poul Nielson,Denmark,742094920.0,Stub,5829000.0
18598,Frank Jensen,Denmark,742131289.0,Start,5829000.0
18599,Jørgen Olufsen,Denmark,743812351.0,Stub,5829000.0
18600,Hans Lynge,Denmark,744433535.0,Stub,5829000.0
18601,Tove Fergo,Denmark,745220981.0,Stub,5829000.0
18602,Paramount chieftain,Denmark,745794080.0,Stub,5829000.0
18603,Alfred Jensen (politician),Denmark,747980221.0,Stub,5829000.0
18604,Peter Lauritzen,Denmark,749675026.0,Stub,5829000.0
18605,Hans Christian Steffensen,Denmark,750067002.0,Start,5829000.0
18606,Isabella Arendt Laursen,Denmark,750290559.0,Stub,5829000.0
18607,Bodil Kornbek,Denmark,751194659.0,Stub,5829000.0
18608,Christian Mejdahl,Denmark,753712636.0,Stub,5829000.0
18609,Poul Søgaard,Denmark,754933834.0,Stub,5829000.0
18610,Ulrik Adolf Holstein,Denmark,755259566.0,Stub,5829000.0
18611,Dan Michael Knudsen,Denmark,756223583.0,Stub,5829000.0
18612,Birthe Rønn Hornbech,Denmark,756654571.0,Start,5829000.0
18613,Brian Mikkelsen,Denmark,756654575.0,Stub,5829000.0
18614,Carsten Hansen (politician),Denmark,756654582.0,Stub,5829000.0
18615,Hans Christian Schmidt,Denmark,756654658.0,Stub,5829000.0
18616,Jakob Axel Nielsen,Denmark,756654798.0,Stub,5829000.0
18617,Martin Geertsen,Denmark,756654980.0,Start,5829000.0
18618,Mette Gjerskov,Denmark,756655110.0,Start,5829000.0
18619,Morten Bødskov,Denmark,756655128.0,Stub,5829000.0
18620,Eva Kjer Hansen,Denmark,756793961.0,Stub,5829000.0
18621,Gitte Lillelund Bech,Denmark,756794869.0,Stub,5829000.0
18622,Aaja Chemnitz Larsen,Denmark,757102962.0,Start,5829000.0
18623,Fanny Jensen,Denmark,757251965.0,Stub,5829000.0
18624,Benedikte Kiær,Denmark,757540232.0,Stub,5829000.0
18625,Carina Christensen,Denmark,757540344.0,Stub,5829000.0
18626,Helle Degn,Denmark,757563145.0,Start,5829000.0
18627,Henriette Kjær,Denmark,757563157.0,Start,5829000.0
18628,Marianne Jelved,Denmark,757615256.0,Start,5829000.0
18629,Julius Bomholt,Denmark,757731184.0,Stub,5829000.0
18630,Pia Olsen Dyhr,Denmark,758010229.0,Stub,5829000.0
18631,Christine Antorini,Denmark,758556843.0,Start,5829000.0
18632,Nicolai Wammen,Denmark,759454194.0,Start,5829000.0
18633,Ritt Bjerregaard,Denmark,759481897.0,C,5829000.0
18634,Pernille Rosenkrantz-Theil,Denmark,760001093.0,Start,5829000.0
18635,Poul Hansen,Denmark,761232713.0,Start,5829000.0
